Time," Concentration A, PPM"," Concentration A, %"," Current A, uA"," Current raw A, uA","Concentration B, PPM"," Concentration B, %"," Current B, uA"," Current raw B, uA"," Bias, mV"," Temperature, C",Sensor type,Sensor SN,Board SN,Averaging,Ch. A Mode,Ch. A Gain,Ch. B Mode,Ch. B Gain,,,
11/10/24 10:57,17.400,0.002,0.01600,-0.155000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,18.200,0.002,0.01700,-0.154000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,19.200,0.002,0.01800,-0.153000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,14.800,0.001,0.01400,-0.158000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,10.000,0.001,0.00900,-0.162000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,8.200,0.001,0.00800,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,9.700,0.001,0.00900,-0.162000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,8.300,0.001,0.00800,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,4.800,0.000,0.00400,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,8.200,0.001,0.00800,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,8.400,0.001,0.00800,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,6.100,0.001,0.00500,-0.166000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,5.800,0.001,0.00500,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,4.700,0.000,0.00400,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,4.500,0.000,0.00400,-0.168000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,4.900,0.000,0.00400,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,2.700,0.000,0.00200,-0.169000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,0.600,0.000,0.00000,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,0.100,0.000,0.00000,-0.172000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,-0.800,0.000,0.00000,-0.173000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,-5.800,-0.001,-0.00500,-0.178000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,-8.000,-0.001,-0.00700,-0.180000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,-6.100,-0.001,-0.00500,-0.178000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,-2.600,0.000,-0.00200,-0.175000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,-0.700,0.000,0.00000,-0.173000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,-3.600,0.000,-0.00300,-0.175000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,-2.400,0.000,-0.00200,-0.174000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:57,-1.700,0.000,-0.00100,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,1.500,0.000,0.00100,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:57,1.200,0.000,0.00100,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,0.000,0.000,0.00000,-0.172000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:58,2.100,0.000,0.00200,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-2.500,0.000,-0.00200,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-5.000,-0.001,-0.00400,-0.177000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-5.800,-0.001,-0.00500,-0.178000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:58,-7.200,-0.001,-0.00600,-0.179000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-5.700,-0.001,-0.00500,-0.177000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-6.200,-0.001,-0.00600,-0.178000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-8.500,-0.001,-0.00800,-0.180000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-7.000,-0.001,-0.00600,-0.179000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-1.400,0.000,-0.00100,-0.173000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,2.900,0.000,0.00200,-0.169000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,4.800,0.000,0.00400,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,3.800,0.000,0.00300,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,5.700,0.001,0.00500,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,3.900,0.000,0.00300,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,1.300,0.000,0.00100,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,1.900,0.000,0.00100,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,3.300,0.000,0.00300,-0.169000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:58,1.600,0.000,0.00100,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,4.100,0.000,0.00300,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,2.000,0.000,0.00100,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,5.100,0.001,0.00500,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,7.600,0.001,0.00700,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,9.700,0.001,0.00900,-0.162000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:58,8.500,0.001,0.00800,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:58,9.800,0.001,0.00900,-0.162000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,8.900,0.001,0.00800,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,7.800,0.001,0.00700,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,6.100,0.001,0.00500,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,0.000,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,0.000,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,0.000,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,0.000,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,0.000,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,0.000,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,0.000,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-2.200,0.000,-0.00200,-0.168000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:58,-4.000,0.000,-0.00300,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-5.500,-0.001,-0.00500,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-1.500,0.000,-0.00100,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-0.300,0.000,0.00000,-0.166000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:58,-3.400,0.000,-0.00300,-0.169000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-3.600,0.000,-0.00300,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-3.100,0.000,-0.00300,-0.169000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:58,-4.200,0.000,-0.00400,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-3.100,0.000,-0.00300,-0.169000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,0.300,0.000,0.00000,-0.166000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:58,-0.700,0.000,0.00000,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-1.500,0.000,-0.00100,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-1.800,0.000,-0.00100,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-1.300,0.000,-0.00100,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:58,-1.000,0.000,-0.00100,-0.167000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:58,-7.000,-0.001,-0.00600,-0.173000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-8.200,-0.001,-0.00700,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-15.100,-0.002,-0.01400,-0.181000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-19.000,-0.002,-0.01800,-0.184000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-18.800,-0.002,-0.01800,-0.184000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-16.800,-0.002,-0.01600,-0.182000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:58,-16.300,-0.002,-0.01500,-0.182000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-14.600,-0.001,-0.01400,-0.180000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-14.500,-0.001,-0.01400,-0.180000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-12.300,-0.001,-0.01200,-0.178000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-16.400,-0.002,-0.01500,-0.182000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-16.700,-0.002,-0.01600,-0.182000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-16.000,-0.002,-0.01500,-0.182000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-12.200,-0.001,-0.01100,-0.178000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-13.400,-0.001,-0.01300,-0.179000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-11.400,-0.001,-0.01100,-0.177000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-13.800,-0.001,-0.01300,-0.179000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-13.800,-0.001,-0.01300,-0.179000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-15.200,-0.002,-0.01400,-0.181000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-12.800,-0.001,-0.01200,-0.178000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-7.800,-0.001,-0.00700,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-5.700,-0.001,-0.00500,-0.172000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,2.200,0.000,0.00200,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,9.800,0.001,0.00900,-0.156000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,12.800,0.001,0.01200,-0.154000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,15.900,0.002,0.01500,-0.151000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,17.000,0.002,0.01600,-0.150000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,12.900,0.001,0.01200,-0.153000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,12.300,0.001,0.01100,-0.154000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,12.400,0.001,0.01200,-0.154000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,14.200,0.001,0.01300,-0.152000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:59,12.300,0.001,0.01100,-0.154000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:59,10.500,0.001,0.01000,-0.156000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,4.200,0.000,0.00400,-0.162000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,1.700,0.000,0.00100,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-1.900,0.000,-0.00100,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,0.200,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,1.900,0.000,0.00100,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,1.900,0.000,0.00100,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,1.300,0.000,0.00100,-0.165000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,2.000,0.000,0.00200,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,2.500,0.000,0.00200,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,1.800,0.000,0.00100,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-1.100,0.000,-0.00100,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-7.600,-0.001,-0.00700,-0.173000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-14.400,-0.001,-0.01400,-0.180000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-13.900,-0.001,-0.01300,-0.179000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-9.500,-0.001,-0.00900,-0.175000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-8.200,-0.001,-0.00700,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-7.100,-0.001,-0.00600,-0.173000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,-3.700,0.000,-0.00300,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,0.900,0.000,0.00000,-0.165000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:59,1.800,0.000,0.00100,-0.164000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 10:59,5.300,0.001,0.00500,-0.161000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,8.800,0.001,0.00800,-0.157000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,13.000,0.001,0.01200,-0.153000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,11.500,0.001,0.01100,-0.155000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,13.100,0.001,0.01200,-0.153000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,13.100,0.001,0.01200,-0.153000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,12.700,0.001,0.01200,-0.154000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,13.400,0.001,0.01200,-0.153000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,9.400,0.001,0.00900,-0.157000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,7.000,0.001,0.00600,-0.159000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,3.900,0.000,0.00300,-0.162000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,3.400,0.000,0.00300,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,2.800,0.000,0.00200,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 10:59,2.800,0.000,0.00200,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,0.100,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-3.600,0.000,-0.00300,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-4.700,0.000,-0.00400,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-4.000,0.000,-0.00300,-0.170000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:00,-7.900,-0.001,-0.00700,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-4.800,0.000,-0.00400,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-6.100,-0.001,-0.00500,-0.172000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-9.000,-0.001,-0.00800,-0.175000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-10.100,-0.001,-0.00900,-0.176000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-9.300,-0.001,-0.00900,-0.175000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-12.100,-0.001,-0.01100,-0.178000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-13.100,-0.001,-0.01200,-0.179000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-14.800,-0.001,-0.01400,-0.180000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:00,-15.000,-0.002,-0.01400,-0.181000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-12.700,-0.001,-0.01200,-0.178000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-9.700,-0.001,-0.00900,-0.175000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-7.700,-0.001,-0.00700,-0.173000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:00,-5.500,-0.001,-0.00500,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-3.500,0.000,-0.00300,-0.169000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:00,-2.300,0.000,-0.00200,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-1.500,0.000,-0.00100,-0.168000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,3.500,0.000,0.00300,-0.163000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:00,6.700,0.001,0.00600,-0.159000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,3.700,0.000,0.00300,-0.162000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-0.200,0.000,0.00000,-0.166000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-2.800,0.000,-0.00200,-0.169000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-0.700,0.000,0.00000,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-0.600,0.000,0.00000,-0.167000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-3.900,0.000,-0.00300,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-7.400,-0.001,-0.00700,-0.173000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-6.800,-0.001,-0.00600,-0.173000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-8.000,-0.001,-0.00700,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-5.900,-0.001,-0.00500,-0.172000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-7.100,-0.001,-0.00600,-0.173000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-7.100,-0.001,-0.00600,-0.173000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:00,-6.800,-0.001,-0.00600,-0.173000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-8.000,-0.001,-0.00700,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-8.200,-0.001,-0.00700,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-6.900,-0.001,-0.00600,-0.173000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-9.200,-0.001,-0.00800,-0.175000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-11.400,-0.001,-0.01100,-0.177000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:00,-15.400,-0.002,-0.01400,-0.181000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-20.500,-0.002,-0.01900,-0.186000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-20.700,-0.002,-0.02000,-0.186000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:00,-13.900,-0.001,-0.01300,-0.180000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-11.100,-0.001,-0.01000,-0.177000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:00,-10.200,-0.001,-0.00900,-0.176000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-8.000,-0.001,-0.00700,-0.174000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-4.500,0.000,-0.00400,-0.170000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:00,-4.500,0.000,-0.00400,-0.170000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-8.900,-0.001,-0.00800,-0.175000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-9.700,-0.001,-0.00900,-0.175000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-8.900,-0.001,-0.00800,-0.175000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-5.300,-0.001,-0.00500,-0.171000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-3.000,0.000,-0.00300,-0.169000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-3.500,0.000,-0.00300,-0.169000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,-2.500,0.000,-0.00200,-0.169000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,2.800,0.000,0.00200,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:00,2.900,0.000,0.00200,-0.163000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:00,5.100,0.001,0.00400,-0.161000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,5.900,0.001,0.00500,-0.160000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,7.500,0.001,0.00700,-0.159000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,8.700,0.001,0.00800,-0.157000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,7.900,0.001,0.00700,-0.158000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,5.200,0.001,0.00500,-0.161000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,3.200,0.000,0.00300,-0.163000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:01,1.900,0.000,0.00100,-0.164000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,1.100,0.000,0.00100,-0.165000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,3.100,0.000,0.00300,-0.163000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:01,6.500,0.001,0.00600,-0.160000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,11.000,0.001,0.01000,-0.155000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:01,14.400,0.001,0.01300,-0.152000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,14.200,0.001,0.01300,-0.152000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,14.700,0.001,0.01400,-0.152000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,12.200,0.001,0.01100,-0.154000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,12.400,0.001,0.01200,-0.154000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,12.700,0.001,0.01200,-0.154000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,10.400,0.001,0.01000,-0.156000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:01,8.100,0.001,0.00700,-0.158000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,2.800,0.000,0.00200,-0.163000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,0.400,0.000,0.00000,-0.166000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:01,1.100,0.000,0.00100,-0.165000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,6.600,0.001,0.00600,-0.160000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,10.100,0.001,0.00900,-0.156000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,11.900,0.001,0.01100,-0.154000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,10.400,0.001,0.01000,-0.156000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,10.600,0.001,0.01000,-0.156000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,12.000,0.001,0.01100,-0.154000,0,0,0,0.0,-0.1,24,,,,,,,,,,,
11/10/24 11:01,12.700,0.001,0.01200,-0.154000,0,0,0,0.0,0,24,,,,,,,,,,,
11/10/24 11:01,14.100,0.001,0.01300,-0.152000,0,0,0,0.0,0,24,,,,,,,,,,,
